Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto
72;0,165799;0,209650;0,353390;5,049805;6420,232851;16203966814,623655;0,002390;0,250000;3,638002;0,088017;0,265372;0,862176;0,180378;0,161694;0,030040
73;0,223473;0,177450;0,296233;5,119083;6563,078879;14037720675,770410;0,001950;0,250000;5,252307;0,075248;0,220984;0,779574;0,126132;0,103337;0,016689
74;0,173296;0,205650;0,350386;5,058689;6436,328136;15946900722,811972;0,002579;0,250000;3,821692;0,083739;0,266646;0,850103;0,188235;0,155860;0,025469
75;0,239526;0,170560;0,287985;5,139412;6597,136666;13380721648,197529;0,002267;0,250000;5,866258;0,066910;0,221075;0,749057;0,131544;0,086117;0,036072
76;0,183029;0,199600;0,340434;5,065643;6460,857256;15709643426,324795;0,002323;0,250000;3,995454;0,079529;0,260905;0,845942;0,170313;0,145330;0,019398
77;0,157204;0,214520;0,364181;5,047996;6400,353650;16373705338,076368;0,002374;0,238754;3,467595;0,093760;0,270421;0,867788;0,204370;0,166464;0,028686
78;0,209756;0,185850;0,313134;5,097307;6522,420687;14785282289,834715;0,002923;0,250000;4,751495;0,072473;0,240662;0,808050;0,137723;0,120955;0,018048
79;0,179736;0,201580;0,344929;5,062578;6453,347543;15816433695,863003;0,002364;0,250000;3,917181;0,080527;0,264402;0,851890;0,170263;0,153939;0,022727
80;0,186982;0,197460;0,332691;5,076152;6470,880720;15448512424,772068;0,002365;0,250000;4,173835;0,083578;0,249112;0,822115;0,166330;0,145506;0,020722
81;0,172568;0,205530;0,345935;5,056352;6436,984662;15997255279,103523;0,003049;0,250000;3,772781;0,085976;0,259959;0,858621;0,179582;0,143434;0,017368
82;0,199212;0,190310;0,324863;5,085892;6502,341387;15131135075,569570;0,001349;0,250000;4,427922;0,076635;0,248228;0,819054;0,157488;0,125905;0,024733
83;0,173861;0,203910;0,341151;5,059021;6444,134963;15959872914,872334;0,002310;0,250000;3,791855;0,088943;0,252208;0,850515;0,175397;0,130732;0,027443
84;0,162202;0,210170;0,355346;5,047578;6418,039139;16284750479,985878;0,001683;0,246095;3,524598;0,092514;0,262832;0,873924;0,193289;0,141589;0,026070
85;0,219709;0,180780;0,302748;5,114449;6546,719842;14186378068,742401;0,002893;0,250000;5,184486;0,073406;0,229342;0,778810;0,140121;0,103060;0,032754
86;0,172691;0,206940;0,349639;5,055393;6431,472444;16055611676,060995;0,003222;0,250000;3,780009;0,082172;0,267467;0,864215;0,171554;0,149878;0,030769
87;0,147289;0,220710;0,373984;5,041117;6373,898628;16854128618,926771;0,003690;0,223490;3,142607;0,097459;0,276524;0,880371;0,214478;0,176995;0,030161
88;0,223103;0,179730;0,302569;5,113468;6553,254254;14331577593,984041;0,003862;0,250000;5,163803;0,067418;0,235151;0,779386;0,132546;0,113033;0,030060
89;0,182979;0,200270;0,337566;5,068653;6458,992322;15725809373,065578;0,002793;0,250000;4,021840;0,081674;0,255892;0,841742;0,173284;0,132151;0,029412
90;0,191088;0,194350;0,329653;5,080306;6484,914341;15317685695,754467;0,002601;0,250000;4,245925;0,082970;0,246682;0,834480;0,159289;0,125503;0,028056
91;0,202967;0,190300;0,320519;5,095934;6505,787987;14832828167,810917;0,002626;0,250000;4,673938;0,077391;0,243128;0,808445;0,162517;0,112233;0,029392
92;0,224650;0,179000;0,301310;5,114011;6555,533469;14265257781,169086;0,003291;0,250000;5,208026;0,065807;0,235503;0,779813;0,136562;0,108565;0,023427
93;0,228745;0,175640;0,291726;5,123627;6571,534921;13847310638,848360;0,003050;0,250000;5,438829;0,071385;0,220341;0,774072;0,118832;0,095085;0,024113
94;0,181036;0,200750;0,338687;5,062294;6456,016036;15920510848,070644;0,002602;0,250000;3,903336;0,081216;0,257471;0,843815;0,170814;0,138530;0,026104
95;0,154940;0,216220;0,363127;5,041880;6392,721960;16665709200,910065;0,002398;0,235034;3,330141;0,092843;0,270284;0,869444;0,200807;0,172929;0,025418
96;0,164369;0,208470;0,356224;5,048649;6422,412527;16257419369,751732;0,001273;0,248621;3,551360;0,089436;0,266788;0,861264;0,196573;0,156074;0,024016
97;0,163427;0,210040;0,357541;5,048880;6416,262291;16206833378,074444;0,002273;0,247385;3,591482;0,089259;0,268283;0,867607;0,190316;0,158468;0,028724
98;0,195072;0,192590;0,325588;5,079857;6491,155644;15295445451,772266;0,001970;0,250000;4,326008;0,078226;0,247362;0,812263;0,160618;0,137389;0,021405
99;0,221576;0,179090;0,299503;5,113656;6553,824830;14205870972,980960;0,002605;0,250000;5,168662;0,072595;0,226909;0,782144;0,133043;0,100322;0,026070
100;0,158975;0,213210;0,358057;5,045413;6406,395949;16461949938,113700;0,001712;0,241265;3,445929;0,093172;0,264885;0,855313;0,195630;0,172844;0,028075
