Seed;Inflation;Unemployment;TotalAdoption;ExRate;MarketWage;GovDebt;NPL;RefRate;PriceLevel;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto
79;-0,228288;0,761470;0,160774;3,388682;4000,000000;-975945362,485421;0,446588;0,040000;0,300000;0,070156;0,090618;0,453712;0,064318;0,026082;0,000000
80;-0,222262;0,816860;0,083728;3,169480;4000,000000;-640687226,175439;0,477312;0,040000;0,300000;0,052774;0,030954;0,297055;0,007912;0,011364;0,000000
81;-0,222604;0,819330;0,086770;3,165861;4000,000000;-630139531,045567;0,450635;0,040000;0,300000;0,056136;0,030635;0,307252;0,004444;0,010719;0,000000
82;-0,224021;0,808160;0,100898;3,224488;4000,000000;-720747394,245513;0,470592;0,040000;0,300000;0,058776;0,042122;0,335905;0,021184;0,010721;0,000000
83;-0,225442;0,786090;0,122718;3,306909;4000,000000;-857306077,037973;0,459438;0,040000;0,300000;0,063155;0,059563;0,387661;0,020208;0,017261;0,000000
84;-0,225235;0,800560;0,113252;3,253979;4000,000000;-765629735,696256;0,484658;0,040000;0,300000;0,061760;0,051493;0,383151;0,019312;0,012224;0,000000
85;-0,229775;0,619950;0,302512;3,678247;4000,000000;-1374732267,765527;0,099939;0,040000;0,358864;0,074731;0,227781;0,577381;0,323923;0,139478;0,002035
86;-0,227238;0,740560;0,179116;3,450366;4000,000000;-1045759698,273833;0,425374;0,040000;0,306015;0,062624;0,116492;0,477704;0,084737;0,051385;0,000000
87;-0,226397;0,802260;0,120941;3,270376;4000,000000;-798981419,595684;0,484036;0,040000;0,300000;0,063990;0,056951;0,393405;0,023092;0,016232;0,000000
88;-0,227396;0,780420;0,140247;3,331782;4000,000000;-892225137,316119;0,467906;0,040000;0,300000;0,068798;0,071450;0,426246;0,036077;0,028185;0,000000
89;-0,223627;0,818900;0,094310;3,183399;4000,000000;-661932070,014236;0,481057;0,040000;0,300000;0,055172;0,039138;0,329747;0,011266;0,005714;0,000000
90;-0,227153;0,796270;0,125175;3,270022;4000,000000;-817626456,577340;0,481727;0,040000;0,300000;0,068971;0,056204;0,411993;0,019082;0,017401;0,000000
91;-0,224790;0,810890;0,106583;3,210411;4000,000000;-704632220,359454;0,469670;0,040000;0,300000;0,059891;0,046692;0,362670;0,009895;0,009202;0,000892
92;-0,225937;0,806130;0,114786;3,239720;4000,000000;-763771316,946681;0,479020;0,040000;0,300000;0,063878;0,050908;0,377829;0,017901;0,016990;0,000000
93;-0,230835;0,635460;0,297911;3,643903;4000,000000;-1335567552,116174;0,140821;0,040000;0,348176;0,078165;0,219746;0,593673;0,293297;0,133556;0,000682
94;-0,223257;0,824990;0,088920;3,155237;4000,000000;-617080000,864787;0,450063;0,040000;0,300000;0,056457;0,032463;0,312338;0,008092;0,007056;0,000000
95;-0,222677;0,806920;0,096633;3,214417;4000,000000;-692943650,559161;0,491121;0,040000;0,300000;0,052058;0,044575;0,326023;0,014357;0,012470;0,000000
96;-0,225368;0,781800;0,127216;3,315307;4000,000000;-858755639,961891;0,467635;0,040000;0,300000;0,061613;0,065603;0,396471;0,034561;0,019802;0,000000
97;-0,223738;0,811100;0,098471;3,196890;4000,000000;-680308223,589827;0,465150;0,040000;0,300000;0,057209;0,041263;0,340813;0,010494;0,012136;0,000000
98;-0,226627;0,782440;0,134938;3,328562;4000,000000;-886291871,055130;0,469976;0,040000;0,300000;0,064497;0,070441;0,416537;0,035571;0,022210;0,000000
99;-0,227204;0,782920;0,140980;3,323846;4000,000000;-874412654,257592;0,458909;0,040000;0,300000;0,065562;0,075418;0,433111;0,037411;0,020033;0,000000
100;-0,225295;0,789640;0,123616;3,283355;4000,000000;-813247913,347702;0,465023;0,040000;0,300000;0,061125;0,062491;0,392971;0,027826;0,016686;0,000000
